"Ind_Ebbinghaus_Diff_Error","Ind_Ebbinghaus_Strength_Error","Ind_Ebbinghaus_Interaction_Error","Ind_Ebbinghaus_Diff_RT","Ind_Ebbinghaus_Strength_RT","Ind_Ebbinghaus_Interaction_RT","Ind_MullerLyer_Diff_Error","Ind_MullerLyer_Strength_Error","Ind_MullerLyer_Interaction_Error","Ind_MullerLyer_Diff_RT","Ind_MullerLyer_Strength_RT","Ind_MullerLyer_Interaction_RT","Ind_VerticalHorizontal_Diff_Error","Ind_VerticalHorizontal_Strength_Error","Ind_VerticalHorizontal_Interaction_Error","Ind_VerticalHorizontal_Diff_RT","Ind_VerticalHorizontal_Strength_RT","Ind_VerticalHorizontal_Interaction_RT","Participant","PriorScale"
-20.5846,2.2892,1.272915,-0.7866305,0.002162785,0.385058,-29.946,1.62202,1.669595,-0.7870925,0.0127364,-0.01014485,-15.0993,0.670234,0.5263565,-0.9191025,0.03857195,-0.00458,"S433",2
-21.1973,2.36229,0.07484855,-0.774485,0.0345894,0.558223,-30.2373,1.722865,1.972185,-0.630662,-0.00439531,-0.003674475,-15.3581,0.720337,0.5583705,-0.8741065,0.0354777,-0.0137101,"S433",4
-20.8173,2.378475,2.04806,-0.842122,-0.0210683,0.2854755,-30.4992,1.57688,1.35059,-0.817858,0.0189715,-0.01015325,-15.5452,0.7525865,0.627101,-0.914454,0.0478648,0.004522575,"S072",0.5
-20.79515,2.22725,1.37583,-0.850282,-0.0272426,0.274903,-30.5624,1.53861,1.27578,-0.8237635,0.0165203,-0.01268195,-15.269,0.7168515,0.54452,-0.9108355,0.04385315,-0.00403351,"S072",1
-20.3302,1.91019,0.29727,-0.8781205,-0.0408878,0.213817,-29.751,1.468655,1.28179,-0.8340925,0.01043185,-0.0149843,-13.74,0.6627085,0.468189,-0.81165,0.0210207,0.0005474445,"S072",2
-19.7979,1.368145,-1.86169,-0.738143,-0.0788727,0.2580485,-26.557,1.30225,1.385075,-0.744897,0.00209921,-0.006429885,-10.7521,0.5556165,0.310785,-0.5016405,-0.0109537,0.0233681,"S072",4
-20.7313,2.427735,2.231565,-0.838854,-0.01910685,0.29183,-30.44815,1.584825,1.373795,-0.813583,0.0190602,-0.009790575,-15.8699,0.731691,0.549133,-0.9111895,0.0498634,0.00727554,"S204",0.5
-20.6985,2.35233,1.86842,-0.8384715,-0.0133576,0.2964135,-30.6685,1.57574,1.318475,-0.812916,0.01665145,-0.0111009,-15.6373,0.690572,0.49889,-0.9138475,0.0499249,0.0101187,"S204",1
-20.55375,2.289405,1.573975,-0.8495705,-0.00859107,0.277149,-30.66,1.593195,1.320155,-0.7786695,0.00736417,-0.00752902,-15.5777,0.6989885,0.4908,-0.8769335,0.0541547,0.025933,"S204",2
-21.08705,2.37499,1.21791,-0.85643,-0.000880393,0.2153485,-31.1352,1.66398,1.299605,-0.601861,-0.008405445,0.01389365,-16.23575,0.7600925,0.448834,-0.757885,0.04788,0.0339403,"S204",4
-20.7465,2.41919,2.196695,-0.840851,-0.0195781,0.2881625,-30.47125,1.58429,1.358705,-0.807293,0.01959625,-0.008980835,-15.894,0.7290985,0.5562215,-0.915057,0.0480878,0.003905085,"S382",0.5
-20.7158,2.331185,1.666855,-0.8411855,-0.01881425,0.284849,-30.72205,1.575855,1.290495,-0.8033115,0.01855315,-0.00863542,-15.6913,0.682843,0.5074385,-0.921596,0.04499885,-0.00794066,"S382",1
-20.4642,2.240265,1.20688,-0.8314225,-0.0179638,0.2774015,-30.87175,1.58801,1.19703,-0.779714,0.0145144,-0.004970625,-15.42185,0.6692095,0.541235,-0.9146965,0.0299505,-0.0134302,"S382",2
-20.97755,2.32734,0.0936703,-0.7427,-0.006330165,0.355726,-31.3268,1.651435,1.102305,-0.5870875,-0.00385472,0.00533572,-15.49985,0.6462095,0.6820975,-0.7019995,0.00457697,-0.01788755,"S382",4
-20.4661,2.476755,2.633235,-0.837176,-0.0184397,0.296273,-30.56455,1.58103,1.33173,-0.814331,0.01875415,-0.00999663,-15.74025,0.741683,0.5877645,-0.9189285,0.0484711,0.00474038,"S396",0.5
-20.09835,2.47339,2.83913,-0.830073,-0.0103776,0.3049585,-30.96445,1.555875,1.191465,-0.8127395,0.015644,-0.0114307,-15.5206,0.6963205,0.5194875,-0.925986,0.046594,-0.0005931395,"S396",1
-19.1346,2.424535,3.49271,-0.8311265,-0.008648725,0.3108465,-31.62715,1.524475,0.949115,-0.7640075,0.004601695,-0.003971605,-14.8599,0.655517,0.508476,-0.8436245,0.0365602,0.00344998,"S396",2
-17.4637,2.26095,4.36047,-0.872603,-0.00563901,0.2338775,-32.4717,1.46858,0.5683215,-0.443607,-0.00917753,0.0241586,-13.9319,0.538346,0.5536095,-0.5806595,0.0209003,0.008305695,"S396",4
-20.7263,2.41325,2.234565,-0.838928,-0.0201211,0.2929325,-30.49285,1.583185,1.365895,-0.813688,0.01898015,-0.00998883,-15.798,0.7440695,0.570416,-0.9168155,0.0471155,0.00388697,"S134",0.5
-20.5706,2.329345,1.86073,-0.835967,-0.0205184,0.301997,-30.66985,1.57046,1.318465,-0.81118,0.0165177,-0.01142635,-15.79295,0.701467,0.439686,-0.916855,0.0421602,-0.006751925,"S134",1
-19.9612,2.19324,1.57528,-0.8069435,-0.0383378,0.350937,-30.6465,1.568175,1.30897,-0.7496815,0.007038495,-0.0049549,-15.71195,0.664406,0.310021,-0.6562075,-0.006297825,0.0259539,"S134",2
-19.5538,2.16394,1.366735,-0.7504795,-0.05766375,0.423785,-31.0203,1.61536,1.30478,-0.468017,-0.00847151,0.0216616,-16.0707,0.6009625,0.0689702,-0.2963465,-0.0426095,0.07709355,"S134",4
-20.7057,2.4172,2.235185,-0.840343,-0.020878,0.2877735,-30.18455,1.589315,1.43796,-0.8156815,0.0187365,-0.01021855,-15.35175,0.7781485,0.720704,-0.9204075,0.04678095,0.003028265,"S247",0.5
-20.63995,2.33352,1.774195,-0.8423915,-0.0255016,0.283317,-29.98575,1.5891,1.469555,-0.817806,0.01548875,-0.01261625,-15.4244,0.79139,0.7396855,-0.9275515,0.0406338,-0.009959545,"S247",1
-20.30395,2.16068,1.1656,-0.805738,-0.04630815,0.3014165,-29.32165,1.591985,1.612475,-0.7745785,0.004033185,-0.00918326,-15.00995,0.820524,0.889081,-0.5344355,-0.02132685,0.03912635,"S247",2
-19.7898,1.928105,0.3566695,-0.632924,-0.0834152,0.442453,-28.0543,1.576195,1.683815,-0.4681335,-0.00698984,0.0175349,-15.1273,0.8799405,1.082595,-0.29232,-0.03217545,0.05094865,"S247",4
-20.6165,2.455295,2.45312,-0.840592,-0.0211112,0.2836195,-30.3589,1.57981,1.38257,-0.817957,0.0185215,-0.0104921,-15.67985,0.7494465,0.6289115,-0.9164705,0.04811675,0.003971215,"S282",0.5
-20.4961,2.43373,2.46447,-0.8413885,-0.02767845,0.2720985,-30.19855,1.549845,1.376995,-0.8224245,0.014604,-0.0136349,-15.46275,0.732286,0.6161485,-0.9228585,0.0444671,-0.008706155,"S282",1
-20.0708,2.35892,2.703255,-0.7882275,-0.04405325,0.2406175,-29.10195,1.497245,1.53127,-0.8004875,0.00386885,-0.01084995,-14.85565,0.735703,0.7520905,-0.706121,0.00287213,0.01527465,"S282",2
-19.6583,2.252285,3.419495,-0.577493,-0.06063495,0.1526655,-26.4054,1.3512,1.75011,-0.569949,-0.004681985,0.00854319,-14.4504,0.754368,0.9067245,-0.4387745,-0.02147705,0.04750065,"S282",4
-20.64005,2.48002,2.538955,-0.8407205,-0.0204743,0.2890105,-30.21145,1.589825,1.445835,-0.814345,0.0189718,-0.01014435,-15.60085,0.7503245,0.636935,-0.901677,0.0508329,0.009139055,"S435",0.5
-20.48015,2.49297,2.70145,-0.8422505,-0.02334975,0.285656,-30.0569,1.5909,1.49377,-0.8142695,0.0164149,-0.0124375,-15.18295,0.732731,0.6633725,-0.8879535,0.0508569,0.0135834,"S435",1
-20.27535,2.627505,3.399605,-0.833736,-0.0325428,0.267389,-29.39815,1.598625,1.712905,-0.7927,0.007571815,-0.01312525,-14.0317,0.7506955,0.900615,-0.805143,0.0231337,0.0144415,"S435",2
-20.7952,3.1861,5.27493,-0.8043415,-0.01833365,0.3189315,-28.5074,1.61637,2.0177,-0.6508675,-0.005449785,0.003606615,-12.4732,0.803077,1.217085,-0.6794195,-0.00740387,0.04398705,"S435",4
-20.6551,2.452555,2.36011,-0.8392705,-0.01971135,0.292112,-30.4894,1.585,1.36086,-0.811001,0.01925005,-0.00955536,-15.8714,0.729802,0.542388,-0.9114225,0.05041655,0.007482655,"S118",0.5
-20.6102,2.424855,1.98158,-0.837392,-0.01855045,0.296708,-30.8376,1.574605,1.285225,-0.810214,0.01734405,-0.01023465,-15.62045,0.682368,0.477346,-0.920567,0.0515377,0.01022625,"S118",1
-20.42565,2.405105,1.274945,-0.824672,-0.00813602,0.338509,-31.3003,1.58584,1.17903,-0.784755,0.01165485,-0.00815418,-15.4866,0.6729935,0.447697,-0.9490135,0.05620235,0.01179315,"S118",2
-21.0331,2.49992,-0.2241515,-0.910056,0.02519445,0.36981,-32.70725,1.638305,1.09215,-0.6546115,0.00122046,0.00304113,-16.08495,0.6924665,0.355251,-0.8907895,0.04355885,0.0211258,"S118",4
-20.6856,2.467185,2.46422,-0.8385895,-0.01960385,0.2934935,-30.46085,1.587365,1.374795,-0.812707,0.01896135,-0.01002275,-15.71385,0.7463305,0.6208805,-0.9232885,0.0476784,0.003177725,"S496",0.5
-20.63125,2.46423,2.521615,-0.835395,-0.01656605,0.2968465,-30.81405,1.58369,1.30362,-0.810674,0.0164566,-0.01167825,-15.4341,0.72255,0.64112,-0.9381375,0.04374695,-0.0103457,"S496",1
-20.54985,2.551235,3.187795,-0.76838,-0.04112125,0.302474,-31.46735,1.59884,1.169545,-0.768059,0.009022555,-0.00998842,-14.6402,0.7297935,0.8938075,-0.908552,0.031933,-0.007885095,"S496",2
-21.42605,2.91722,4.630515,-0.5990975,-0.1106425,0.4710025,-33.30075,1.659565,0.993699,-0.578106,-0.00816178,0.00994935,-13.8875,0.772745,1.34797,-0.6618625,0.00290102,-0.0140812,"S496",4
-20.7594,2.41511,2.18422,-0.840421,-0.0193077,0.29067,-30.53375,1.583155,1.35393,-0.8097595,0.0189777,-0.00986739,-15.90395,0.740036,0.549024,-0.89643,0.0520738,0.01081035,"S500",0.5
-20.7776,2.311225,1.59404,-0.842511,-0.01555755,0.2921925,-30.76845,1.56834,1.28014,-0.806173,0.0163051,-0.01162965,-15.96115,0.712713,0.4374805,-0.8778835,0.05423915,0.02116515,"S500",1
-20.7098,2.124235,0.5442725,-0.856572,-0.00759063,0.293773,-31.01245,1.58082,1.21054,-0.765743,0.007930045,-0.01217025,-16.45465,0.7390545,0.2786145,-0.869386,0.05682945,0.02210465,"S500",2
-21.23075,1.900545,-1.725015,-0.9246245,-0.007063755,0.2974205,-32.1934,1.660125,1.149995,-0.55409,-0.00995931,0.005469055,-18.56875,0.8597625,-0.1113815,-0.858283,0.0473724,0.0407586,"S500",4
-20.31545,2.49768,2.77266,-0.840029,-0.0205366,0.290601,-30.262,1.58537,1.40546,-0.81191,0.0196361,-0.00946166,-15.5583,0.7512425,0.634371,-0.910347,0.04905475,0.00594631,"S350",0.5
-19.60765,2.54647,3.35251,-0.84042,-0.02159315,0.291163,-30.3112,1.568295,1.363575,-0.8133945,0.0186717,-0.0107352,-15.6136,0.7246435,0.567813,-0.910182,0.0469163,0.0009647605,"S350",1
-18.15455,2.61127,4.30236,-0.8394735,-0.02567435,0.287332,-29.84905,1.53802,1.361165,-0.81384,0.01470295,-0.01521215,-15.01455,0.707542,0.6053465,-0.8766155,0.0344166,0.0002935935,"S350",2
-15.2469,2.544185,5.01742,-0.8232875,-0.0421739,0.311052,-28.25005,1.48788,1.39242,-0.6729865,0.00568258,-0.007070565,-14.24695,0.6993825,0.7004565,-0.565287,0.00586397,0.00669449,"S350",4
-20.5667,2.49284,2.610895,-0.839253,-0.0195243,0.290787,-30.14645,1.59107,1.464235,-0.8187725,0.01831705,-0.010887,-15.619,0.754577,0.6267015,-0.9119475,0.04850705,0.00610039,"S014",0.5
-20.40525,2.528195,2.821325,-0.838798,-0.01722635,0.292559,-29.953,1.60034,1.54555,-0.8228355,0.01379385,-0.014991,-15.5057,0.7290055,0.5470525,-0.9045605,0.0450019,0.004668835,"S014",1
-20.02865,2.67823,3.70465,-0.845009,-0.01519145,0.323255,-29.2901,1.6327,1.814445,-0.7304435,-0.002558695,-0.00543283,-14.9533,0.7169925,0.53403,-0.6850755,0.00944941,0.0304178,"S014",2
-20.40315,3.1152,4.836475,-0.687967,-0.04462195,0.2926605,-29.07605,1.711915,2.228375,-0.4309635,-0.0103754,0.017001,-14.3053,0.7013855,0.4301135,-0.269858,-0.02556995,0.06804925,"S014",4
-20.7958,2.404915,2.10052,-0.841837,-0.02162635,0.283507,-30.2289,1.584635,1.41393,-0.818274,0.01846265,-0.0107825,-14.8305,0.795716,0.790628,-0.9153325,0.0473748,0.00410193,"S154",0.5
-20.88005,2.294805,1.403095,-0.846738,-0.0302534,0.2670815,-30.05225,1.569955,1.43579,-0.824621,0.0144473,-0.01433985,-15.116,0.840823,0.833641,-0.912009,0.04189015,-0.00639759,"S154",1
-20.51925,2.06713,0.1893775,-0.808418,-0.0648321,0.225763,-28.7363,1.53978,1.58302,-0.7953285,0.00476974,-0.01044295,-15.0941,0.8457775,0.8319595,-0.5985845,-0.01236895,0.0155053,"S154",2
-20.09265,1.740215,-2.406635,-0.55262,-0.1193965,0.402906,-26.328,1.42574,1.762645,-0.4946205,-0.006566375,0.0172584,-15.54895,0.9017055,0.7106575,-0.0684007,-0.03909025,0.0297487,"S154",4
-20.89775,2.387165,2.050425,-0.8393185,-0.0199537,0.2904935,-30.36745,1.58476,1.40747,-0.8095745,0.0197585,-0.009228305,-15.76445,0.7311375,0.557601,-0.921377,0.0478855,0.00395833,"S438",0.5
-21.07085,2.247095,1.39491,-0.8408275,-0.01984155,0.2919115,-30.3793,1.575125,1.426125,-0.810354,0.01897975,-0.00953973,-15.44575,0.666128,0.4437885,-0.940331,0.04384075,-0.008685115,"S438",1
-21.0904,1.994695,0.5188345,-0.837171,-0.01932545,0.29482,-29.75005,1.571095,1.597325,-0.8060115,0.01572095,-0.01065865,-14.4916,0.591613,0.3267865,-0.9520705,0.0301316,-0.00675491,"S438",2
-21.20565,1.636405,-0.8649725,-0.813392,-0.01698415,0.3184975,-29.0629,1.56399,1.930685,-0.7316505,-0.00237471,-0.01139055,-12.6084,0.390868,0.101514,-0.801457,0.01454425,0.0092498,"S438",4
-20.8907,2.38514,2.06213,-0.8427305,-0.0207152,0.2844445,-30.14095,1.5854,1.45106,-0.818658,0.0187296,-0.01037305,-15.42585,0.771634,0.7101825,-0.9225595,0.04671215,0.002210185,"S422",0.5
-20.8821,2.233665,1.488065,-0.850563,-0.02565665,0.270527,-29.68115,1.571135,1.537815,-0.824849,0.01549785,-0.01306155,-15.3182,0.7724845,0.766831,-0.9345385,0.04018085,-0.01427675,"S422",1
-19.70355,1.875215,1.11092,-0.840809,-0.0392816,0.2361415,-27.79425,1.540565,1.864945,-0.8136825,0.00718643,-0.01075975,-14.53035,0.794559,1.041635,-0.6051535,-0.0146888,0.02511405,"S422",2
-15.8894,1.090005,1.311315,-0.650152,-0.0611321,0.2663665,-23.9732,1.41953,2.2481,-0.5393165,-0.003505865,0.0103373,-13.99055,0.8232105,1.454965,-0.1765455,-0.01727965,0.01460445,"S422",4
-20.57675,2.463735,2.428715,-0.8396085,-0.0202541,0.2906675,-30.18585,1.589305,1.454015,-0.816774,0.01879135,-0.01029885,-15.67925,0.7510295,0.6191165,-0.914562,0.0478585,0.00421089,"S298",0.5
-20.3108,2.44626,2.28049,-0.836524,-0.0229727,0.2882095,-29.95305,1.59555,1.53897,-0.8216505,0.0155896,-0.01275145,-15.48575,0.7349015,0.5853605,-0.912955,0.04303805,-0.006953025,"S298",1
-19.56685,2.40926,2.01939,-0.805603,-0.03632585,0.258517,-29.043,1.61544,1.861355,-0.7939065,0.004279545,-0.00676706,-14.971,0.7498065,0.699457,-0.729756,0.009841835,0.01039165,"S298",2
-18.0128,2.372315,0.8318915,-0.6777265,-0.04865505,0.3119885,-28.386,1.661155,2.35823,-0.411846,-0.005314525,0.0176993,-14.6811,0.821817,0.8058505,-0.514969,0.000381691,0.0224596,"S298",4
-20.66505,2.43332,2.31295,-0.8399545,-0.02027185,0.289887,-30.42945,1.58325,1.37446,-0.811874,0.01912565,-0.00966022,-15.0642,0.789301,0.763125,-0.9197425,0.04674595,0.00322232,"S483",0.5
-20.40355,2.370615,2.109695,-0.8388885,-0.0218341,0.2958925,-30.6207,1.56988,1.32119,-0.810305,0.01688235,-0.010815,-15.29235,0.820604,0.795883,-0.922364,0.0402322,-0.0101685,"S483",1
-19.80125,2.28739,2.15375,-0.820406,-0.0342189,0.3463375,-30.4841,1.564475,1.321265,-0.768871,0.00848135,-0.00665368,-15.09795,0.839423,0.859318,-0.714652,-0.00655682,0.003303085,"S483",2
-18.82435,2.298805,2.568405,-0.786681,-0.01999015,0.4130405,-30.64095,1.572165,1.338395,-0.564513,-0.007003325,0.01615135,-15.36085,0.902099,0.9392285,-0.4278035,-0.02103885,0.009889595,"S483",4
-20.74145,2.42368,2.24395,-0.84008,-0.01918935,0.292077,-30.3822,1.584875,1.396565,-0.81377,0.0188327,-0.0102678,-15.65985,0.757831,0.6431815,-0.917023,0.04714065,0.003274465,"S313",0.5
-20.7059,2.339235,1.8565,-0.84089,-0.01394025,0.299174,-30.38195,1.579105,1.3977,-0.8152655,0.0157681,-0.01257255,-15.62165,0.754642,0.64772,-0.9228215,0.04163705,-0.01176675,"S313",1
-20.39465,2.202325,1.51087,-0.822861,-0.0257879,0.2734615,-30.13625,1.598135,1.52726,-0.7725055,0.00572541,-0.01142685,-15.3279,0.7985665,0.838509,-0.7734165,0.01115535,0.002626075,"S313",2
-20.4725,2.11085,1.340035,-0.752547,-0.0331796,0.332309,-30.31965,1.67516,1.807925,-0.48443,-0.009736755,0.01457275,-16.2112,0.9308985,1.14112,-0.4745615,-0.0104053,0.0244436,"S313",4
-20.80355,2.39383,2.07808,-0.840617,-0.0208774,0.2861685,-30.3779,1.585785,1.387315,-0.81664,0.01880135,-0.0102834,-15.71675,0.7495565,0.605486,-0.922665,0.04683485,0.00235676,"S039",0.5
-20.78055,2.271785,1.48109,-0.8429835,-0.0277887,0.2761855,-30.5698,1.577395,1.351505,-0.819685,0.01595625,-0.01246455,-15.58905,0.7202575,0.5463945,-0.9290925,0.0418063,-0.01354325,"S039",1
-20.41845,2.08443,0.7832205,-0.802082,-0.05858845,0.240804,-30.65225,1.576065,1.350955,-0.7989115,0.007305695,-0.009358505,-15.2441,0.707653,0.5475825,-0.7652575,0.004313205,-0.0028208,"S039",2
-20.4111,1.921965,-0.7588625,-0.5807465,-0.08382775,0.274968,-30.93705,1.569335,1.39843,-0.42457,-0.006687945,0.0160247,-15.47685,0.691699,0.5860595,-0.6685105,-0.006171375,0.0084282,"S039",4
-20.50235,2.464875,2.56145,-0.8392095,-0.01952625,0.2925995,-30.46545,1.57745,1.36194,-0.815222,0.01932875,-0.009790275,-15.5641,0.755893,0.6260465,-0.9188075,0.0468756,0.002909545,"S175",0.5
-20.12795,2.438205,2.67421,-0.835382,-0.01707815,0.296713,-30.41545,1.53689,1.324395,-0.8169335,0.01753825,-0.0112998,-15.43465,0.724971,0.517062,-0.9135665,0.04122345,-0.009343065,"S175",1
-19.0366,2.37467,3.240015,-0.8109475,-0.0140778,0.316255,-29.5525,1.473725,1.38953,-0.8205905,0.0126259,-0.0119626,-14.53375,0.6883465,0.4220255,-0.8019915,0.01354355,0.00289196,"S175",2
-16.86285,2.1557,4.343075,-0.7258775,-0.0547589,0.279201,-27.1519,1.32305,1.586245,-0.6793375,0.000881443,0.00415625,-13.0805,0.6033,0.1946445,-0.483393,-0.0139336,0.03908445,"S175",4
-20.4618,2.422715,2.293605,-0.840726,-0.0207013,0.284805,-30.4557,1.58403,1.376955,-0.817304,0.0186208,-0.0102312,-15.66595,0.738956,0.615512,-0.9271145,0.04599955,0.000871826,"S384",0.5
-19.82255,2.30986,1.86936,-0.84461,-0.0256119,0.277955,-30.623,1.5734,1.31955,-0.817737,0.0153661,-0.01204545,-15.1692,0.6766625,0.6182905,-0.9453595,0.039037,-0.01909505,"S384",1
-17.4439,1.916935,0.765891,-0.8375455,-0.02989235,0.2455135,-30.7149,1.57494,1.30884,-0.7565085,0.00451317,-0.00252521,-13.18535,0.583955,0.8369535,-0.782387,0.0138444,-0.0007781405,"S384",2
-11.614,1.04999,-1.14658,-0.7451665,-0.04862925,0.2230655,-30.94965,1.59344,1.304385,-0.493035,-0.0050125,0.00981131,-9.07574,0.3761805,1.18742,-0.4727225,0.004679105,0.000560607,"S384",4
-20.63975,2.431145,2.3088,-0.8403435,-0.0197185,0.290318,-30.37175,1.585365,1.384645,-0.8205325,0.01870395,-0.01054825,-15.71785,0.7529205,0.6159295,-0.9217995,0.04718705,0.00322257,"S121",0.5
-20.45215,2.355975,1.950195,-0.841695,-0.0188394,0.290327,-30.4421,1.57779,1.339655,-0.8294525,0.0152693,-0.01401295,-15.77405,0.730952,0.522544,-0.9338035,0.04299815,-0.0068828,"S121",1
-19.6418,2.181095,1.362365,-0.843744,-0.041141,0.266166,-30.1756,1.58285,1.30823,-0.8201695,0.00448171,-0.0119112,-15.7897,0.737882,0.499137,-0.5484235,-0.01276945,0.0539265,"S121",2
-17.7709,1.92179,0.311126,-0.609692,-0.07499305,0.3555455,-29.3691,1.60994,1.16035,-0.491908,-0.008483335,0.0183915,-16.49035,0.766149,0.434585,-0.19142,-0.02337435,0.05025115,"S121",4
-20.3168,2.501115,2.822665,-0.8396195,-0.01969585,0.289707,-30.4242,1.58225,1.379095,-0.8124975,0.01895385,-0.00999183,-15.7062,0.7353165,0.5626705,-0.9156565,0.04889385,0.00602662,"S407",0.5
-19.7333,2.54218,3.470435,-0.838749,-0.01803275,0.291895,-30.44735,1.562825,1.35203,-0.812718,0.01619685,-0.0121185,-15.2058,0.67424,0.45067,-0.9208025,0.04748585,0.003616475,"S407",1
-18.3117,2.53794,4.83063,-0.8356355,-0.0148634,0.2915265,-29.9341,1.538,1.433145,-0.7852515,0.006913095,-0.0135903,-13.87735,0.604804,0.309277,-0.9065955,0.04229225,0.01270225,"S407",2
-15.8525,2.37168,6.74009,-0.8830025,-0.01556055,0.1492045,-28.9503,1.472045,1.65327,-0.625728,-0.005782515,0.00544469,-11.09365,0.45476,-0.0117129,-0.506143,-0.00340438,0.06534755,"S407",4
-20.58205,2.45904,2.472285,-0.840675,-0.0197134,0.2938805,-30.3886,1.583835,1.385615,-0.819064,0.01859715,-0.01059085,-15.57415,0.767659,0.6632945,-0.9213225,0.04771155,0.003268135,"S206",0.5
-20.4139,2.42845,2.501005,-0.839837,-0.01716975,0.299058,-30.3762,1.56832,1.3701,-0.825516,0.01527365,-0.01364585,-15.84155,0.761033,0.5964935,-0.933072,0.0438769,-0.009219185,"S206",1
-19.87415,2.359585,2.842215,-0.8431805,-0.002847625,0.3903915,-29.83595,1.55464,1.426855,-0.810698,0.00742795,-0.0116704,-16.1345,0.772831,0.6069275,-0.872302,0.02544425,0.00133628,"S206",2
-19.41725,2.23938,3.91809,-0.851318,0.0266153,0.5320745,-28.69425,1.52326,1.52574,-0.6760215,-0.00114833,0.00431367,-17.5499,0.8169405,0.664277,-0.524342,-0.003601065,0.0344503,"S206",4
-20.7265,2.42068,2.231755,-0.840753,-0.0204756,0.2854645,-30.4234,1.585965,1.385155,-0.815784,0.01875075,-0.01035025,-15.64235,0.753915,0.6277205,-0.925219,0.04702545,0.002540725,"S202",0.5
-20.6254,2.338025,1.837565,-0.8439575,-0.02232,0.2757735,-30.5967,1.57584,1.32366,-0.8162955,0.01558025,-0.013026,-15.45085,0.7360475,0.617243,-0.9383025,0.0424153,-0.0109326,"S202",1
-20.16285,2.23962,1.563685,-0.874355,-0.03756455,0.157189,-30.74665,1.576895,1.31046,-0.772093,0.00397732,-0.01049555,-14.8051,0.752208,0.733941,-0.6596615,-0.00457094,0.02231565,"S202",2
-19.83985,2.296745,1.484955,-0.8577175,-0.05809215,0.09380555,-31.04875,1.60262,1.31314,-0.588457,-0.00829759,0.01389835,-14.01735,0.799548,0.859713,-0.2778025,-0.02217415,0.0431119,"S202",4
-20.65625,2.42637,2.32509,-0.840146,-0.0201108,0.290636,-30.48375,1.58356,1.360625,-0.8159705,0.0187245,-0.0102565,-15.8289,0.7448475,0.580018,-0.9173075,0.0478771,0.004169555,"S160",0.5
-20.4235,2.360365,2.27072,-0.8391245,-0.01963605,0.292276,-30.8253,1.56948,1.265085,-0.8211015,0.01541275,-0.0126551,-15.78725,0.713839,0.483231,-0.9201115,0.0437627,-0.005396325,"S160",1
-19.5432,2.27021,2.795105,-0.8436355,-0.03277305,0.295297,-31.269,1.56436,1.12243,-0.7974485,0.00288868,-0.00980385,-15.8002,0.711537,0.412757,-0.873311,0.0281216,0.00746466,"S160",2
-18.1943,2.335095,4.866,-0.7564245,-0.079067,0.3941745,-32.2854,1.5648,0.9503295,-0.532092,-0.008067525,0.01858335,-16.5652,0.7328345,0.257018,-0.672611,0.0118073,0.0501042,"S160",4
-20.6558,2.463355,2.40938,-0.8387075,-0.018722,0.2939725,-30.4652,1.583325,1.36838,-0.807512,0.01970695,-0.00940035,-15.8527,0.7431145,0.576176,-0.9062655,0.0514388,0.00918913,"S088",0.5
-20.5281,2.447665,2.179335,-0.8336245,-0.01215815,0.304971,-30.6403,1.57213,1.30972,-0.803748,0.0184752,-0.01042135,-15.7391,0.7182505,0.5123455,-0.905657,0.0540697,0.01748195,"S088",1
-20.3432,2.468655,1.79474,-0.819462,0.00231972,0.363322,-30.76075,1.5843,1.30595,-0.7732415,0.0117789,-0.01449355,-15.85425,0.7487195,0.510455,-0.9296665,0.05822695,0.0189586,"S088",2
-20.88195,2.74487,0.7456555,-0.9145135,0.05244365,0.3877995,-31.38825,1.651275,1.33749,-0.764849,0.00111698,-0.006635805,-17.09205,0.851108,0.466505,-0.935692,0.04181795,0.02464375,"S088",4
-20.63255,2.412785,2.205845,-0.840117,-0.01966915,0.2907905,-30.24615,1.59106,1.436025,-0.8105745,0.0191151,-0.00982355,-15.6156,0.755816,0.620187,-0.9078355,0.0487286,0.00598373,"S265",0.5
-20.399,2.29258,1.678285,-0.8409175,-0.01758985,0.292377,-30.30655,1.599035,1.44698,-0.809614,0.0165432,-0.011782,-15.51095,0.7283735,0.525988,-0.8969415,0.0450698,0.0005791935,"S265",1
-19.2404,2.01199,0.7044415,-0.848553,-0.0166693,0.293071,-30.45495,1.622905,1.48913,-0.7845655,0.008401635,-0.01421675,-14.74805,0.7157965,0.462184,-0.8171475,0.01122875,-0.0068845,"S265",2
-16.58185,1.47044,-0.9588715,-0.8883795,-0.01160285,0.2460355,-31.64455,1.70634,1.591455,-0.5551915,-0.008423095,-0.00204715,-13.66325,0.690841,0.301579,-0.5567075,-0.0121006,-0.0194087,"S265",4
-20.74435,2.398145,2.19163,-0.841703,-0.0212781,0.283507,-30.37305,1.58559,1.381915,-0.816859,0.0187952,-0.010324,-15.6733,0.758813,0.6487255,-0.9128035,0.0482096,0.00537722,"S164",0.5
-20.6389,2.27608,1.764885,-0.844433,-0.02902665,0.27361,-30.43675,1.57634,1.34184,-0.82145,0.01562025,-0.01321965,-15.5913,0.756709,0.669507,-0.9102895,0.044144,-0.001382565,"S164",1
